23:14:50.977 > Calibrating baro...

23:14:53.938 > Calibration done!

23:14:53.939 > Calibrating sensors

23:14:53.939 > Couldn't open log file

23:14:53.939 > Couldn't open log file

23:14:53.939 > Starting Sensor Calibration...

23:14:53.940 > 

23:14:53.940 > Internal calibration complete!

23:14:53.940 > Starting external gyroscope offset calibration...

23:14:56.900 > Couldn't open log file

23:14:59.864 > Sensors calibrated

23:14:59.864 > Couldn't open log file

23:14:59.864 > Using default angles

23:14:59.864 > Couldn't open log file

23:14:59.864 > rpy init: 0.00, 0.00, 0.00

23:14:59.866 > Couldn't open log file


23:15:13.643 > >alt:0.228,vel:-0.223,accelAlt:0.230,accelVel:-0.219,baroAlt:0.190,deviation:-0.039;

23:15:13.652 > >alt:0.233,vel:-0.211,accelAlt:0.227,accelVel:-0.225,baroAlt:0.365,deviation:0.138;

23:15:13.657 > >alt:0.239,vel:-0.201,accelAlt:0.232,accelVel:-0.214,baroAlt:0.365,deviation:0.133;

23:15:13.664 > >alt:0.243,vel:-0.193,accelAlt:0.238,accelVel:-0.203,baroAlt:0.336,deviation:0.098;

23:15:13.669 > >alt:0.246,vel:-0.186,accelAlt:0.241,accelVel:-0.196,baroAlt:0.336,deviation:0.094;

23:15:13.675 > >alt:0.256,vel:-0.166,accelAlt:0.245,accelVel:-0.188,baroAlt:0.468,deviation:0.223;

23:15:13.680 > >alt:0.266,vel:-0.147,accelAlt:0.255,accelVel:-0.168,baroAlt:0.468,deviation:0.213;

23:15:13.685 > >alt:0.275,vel:-0.128,accelAlt:0.265,accelVel:-0.149,baroAlt:0.468,deviation:0.203;

23:15:13.689 > >alt:0.278,vel:-0.122,accelAlt:0.274,accelVel:-0.130,baroAlt:0.354,deviation:0.080;

23:15:13.697 > >alt:0.281,vel:-0.116,accelAlt:0.278,accelVel:-0.124,baroAlt:0.354,deviation:0.077;

23:15:13.703 > >alt:0.287,vel:-0.105,accelAlt:0.281,accelVel:-0.117,baroAlt:0.396,deviation:0.116;

23:15:13.708 > >alt:0.291,vel:-0.095,accelAlt:0.286,accelVel:-0.106,baroAlt:0.396,deviation:0.111;

23:15:13.710 > >alt:0.284,vel:-0.110,accelAlt:0.291,accelVel:-0.096,baroAlt:0.156,deviation:-0.135;

23:15:13.720 > >alt:0.277,vel:-0.123,accelAlt:0.283,accelVel:-0.110,baroAlt:0.156,deviation:-0.128;

23:15:13.725 > >alt:0.270,vel:-0.136,accelAlt:0.276,accelVel:-0.124,baroAlt:0.156,deviation:-0.120;

23:15:13.732 > >alt:0.277,vel:-0.121,accelAlt:0.270,accelVel:-0.136,baroAlt:0.423,deviation:0.153;

23:15:13.737 > >alt:0.284,vel:-0.107,accelAlt:0.277,accelVel:-0.122,baroAlt:0.423,deviation:0.146;

23:15:13.739 > >alt:0.278,vel:-0.119,accelAlt:0.283,accelVel:-0.108,baroAlt:0.174,deviation:-0.109;

23:15:13.748 > >alt:0.272,vel:-0.131,accelAlt:0.277,accelVel:-0.121,baroAlt:0.174,deviation:-0.103;

23:15:13.752 > >alt:0.266,vel:-0.142,accelAlt:0.271,accelVel:-0.132,baroAlt:0.174,deviation:-0.097;

23:15:13.760 > >alt:0.265,vel:-0.145,accelAlt:0.266,accelVel:-0.144,baroAlt:0.256,deviation:-0.009;

23:15:13.761 > >alt:0.264,vel:-0.148,accelAlt:0.264,accelVel:-0.147,baroAlt:0.256,deviation:-0.008;

23:15:13.771 > >alt:0.247,vel:-0.183,accelAlt:0.263,accelVel:-0.150,baroAlt:-0.058,deviation:-0.321;

23:15:13.775 > >alt:0.231,vel:-0.216,accelAlt:0.246,accelVel:-0.185,baroAlt:-0.058,deviation:-0.304;

23:15:13.780 > >alt:0.222,vel:-0.232,accelAlt:0.229,accelVel:-0.218,baroAlt:0.087,deviation:-0.142;

23:15:13.788 > >alt:0.214,vel:-0.248,accelAlt:0.221,accelVel:-0.235,baroAlt:0.087,deviation:-0.134;

23:15:13.792 > >alt:0.207,vel:-0.263,accelAlt:0.213,accelVel:-0.251,baroAlt:0.087,deviation:-0.126;

23:15:13.799 > >alt:0.210,vel:-0.255,accelAlt:0.205,accelVel:-0.265,baroAlt:0.307,deviation:0.101;

23:15:13.803 > >alt:0.213,vel:-0.247,accelAlt:0.209,accelVel:-0.257,baroAlt:0.307,deviation:0.098;

23:15:13.811 > >alt:0.220,vel:-0.232,accelAlt:0.212,accelVel:-0.248,baroAlt:0.370,deviation:0.158;

23:15:13.816 > >alt:0.226,vel:-0.219,accelAlt:0.219,accelVel:-0.234,baroAlt:0.370,deviation:0.151;

23:15:13.822 > >alt:0.240,vel:-0.190,accelAlt:0.225,accelVel:-0.219,baroAlt:0.521,deviation:0.296;

23:15:13.827 > >alt:0.253,vel:-0.163,accelAlt:0.239,accelVel:-0.191,baroAlt:0.521,deviation:0.282;

23:15:13.832 > >alt:0.265,vel:-0.136,accelAlt:0.252,accelVel:-0.163,baroAlt:0.521,deviation:0.269;

23:15:13.837 > >alt:0.262,vel:-0.142,accelAlt:0.265,accelVel:-0.137,baroAlt:0.219,deviation:-0.045;

23:15:13.844 > >alt:0.259,vel:-0.147,accelAlt:0.261,accelVel:-0.143,baroAlt:0.219,deviation:-0.042;

23:15:13.850 > >alt:0.267,vel:-0.131,accelAlt:0.258,accelVel:-0.148,baroAlt:0.431,deviation:0.172;

23:15:13.856 > >alt:0.274,vel:-0.117,accelAlt:0.266,accelVel:-0.133,baroAlt:0.431,deviation:0.164;

23:15:13.857 > >alt:0.285,vel:-0.096,accelAlt:0.274,accelVel:-0.118,baroAlt:0.494,deviation:0.220;

23:15:13.867 > >alt:0.295,vel:-0.077,accelAlt:0.284,accelVel:-0.098,baroAlt:0.494,deviation:0.210;

23:15:13.872 > >alt:0.304,vel:-0.059,accelAlt:0.294,accelVel:-0.079,baroAlt:0.494,deviation:0.200;

23:15:13.876 > >alt:0.322,vel:-0.024,accelAlt:0.304,accelVel:-0.060,baroAlt:0.658,deviation:0.354;

23:15:13.883 > >alt:0.338,vel:0.008,accelAlt:0.321,accelVel:-0.026,baroAlt:0.658,deviation:0.336;

23:15:13.886 > >alt:0.336,vel:0.002,accelAlt:0.338,accelVel:0.007,baroAlt:0.285,deviation:-0.053;

23:15:13.895 > >alt:0.333,vel:-0.004,accelAlt:0.336,accelVel:0.001,baroAlt:0.285,deviation:-0.050;

23:15:13.900 > >alt:0.331,vel:-0.009,accelAlt:0.333,accelVel:-0.005,baroAlt:0.285,deviation:-0.048;

23:15:13.907 > >alt:0.341,vel:0.010,accelAlt:0.331,accelVel:-0.010,baroAlt:0.528,deviation:0.198;

23:15:13.909 > >alt:0.350,vel:0.028,accelAlt:0.341,accelVel:0.009,baroAlt:0.528,deviation:0.188;

23:15:13.918 > >alt:0.339,vel:0.006,accelAlt:0.350,accelVel:0.028,baroAlt:0.129,deviation:-0.221;

23:15:13.919 > >alt:0.329,vel:-0.016,accelAlt:0.339,accelVel:0.005,baroAlt:0.129,deviation:-0.210;

23:15:13.930 > >alt:0.329,vel:-0.017,accelAlt:0.329,accelVel:-0.017,baroAlt:0.328,deviation:-0.001;

23:15:13.934 > >alt:0.328,vel:-0.018,accelAlt:0.328,accelVel:-0.018,baroAlt:0.328,deviation:-0.001;

23:15:13.940 > >alt:0.328,vel:-0.019,accelAlt:0.328,accelVel:-0.018,baroAlt:0.328,deviation:-0.001;

23:15:13.943 > >alt:0.326,vel:-0.024,accelAlt:0.328,accelVel:-0.019,baroAlt:0.283,deviation:-0.045;

23:15:13.951 > >alt:0.324,vel:-0.028,accelAlt:0.326,accelVel:-0.024,baroAlt:0.283,deviation:-0.043;

23:15:13.956 > >alt:0.322,vel:-0.032,accelAlt:0.323,accelVel:-0.029,baroAlt:0.288,deviation:-0.035;

23:15:13.963 > >alt:0.320,vel:-0.036,accelAlt:0.321,accelVel:-0.033,baroAlt:0.288,deviation:-0.033;

23:15:13.968 > >alt:0.324,vel:-0.027,accelAlt:0.320,accelVel:-0.036,baroAlt:0.415,deviation:0.095;

23:15:13.974 > >alt:0.329,vel:-0.018,accelAlt:0.324,accelVel:-0.027,baroAlt:0.415,deviation:0.091;

23:15:13.977 > >alt:0.333,vel:-0.010,accelAlt:0.329,accelVel:-0.018,baroAlt:0.415,deviation:0.086;

23:15:13.986 > >alt:0.337,vel:-0.002,accelAlt:0.333,accelVel:-0.010,baroAlt:0.412,deviation:0.079;

23:15:13.986 > >alt:0.341,vel:0.004,accelAlt:0.337,accelVel:-0.003,baroAlt:0.412,deviation:0.075;

23:15:13.997 > >alt:0.348,vel:0.017,accelAlt:0.341,accelVel:0.003,baroAlt:0.484,deviation:0.143;

23:15:14.001 > >alt:0.355,vel:0.030,accelAlt:0.348,accelVel:0.017,baroAlt:0.484,deviation:0.136;

23:15:14.007 > >alt:0.361,vel:0.043,accelAlt:0.355,accelVel:0.030,baroAlt:0.484,deviation:0.129;

23:15:14.010 > >alt:0.360,vel:0.040,accelAlt:0.361,accelVel:0.042,baroAlt:0.338,deviation:-0.023;

23:15:14.018 > >alt:0.359,vel:0.038,accelAlt:0.361,accelVel:0.040,baroAlt:0.338,deviation:-0.022;

23:15:14.025 > >alt:0.361,vel:0.040,accelAlt:0.360,accelVel:0.038,baroAlt:0.380,deviation:0.021;

23:15:14.031 > >alt:0.362,vel:0.042,accelAlt:0.361,accelVel:0.040,baroAlt:0.380,deviation:0.020;

23:15:14.035 > >alt:0.372,vel:0.062,accelAlt:0.362,accelVel:0.043,baroAlt:0.555,deviation:0.193;

23:15:14.042 > >alt:0.381,vel:0.081,accelAlt:0.372,accelVel:0.062,baroAlt:0.555,deviation:0.183;

23:15:14.047 > >alt:0.390,vel:0.098,accelAlt:0.382,accelVel:0.081,baroAlt:0.555,deviation:0.173;

23:15:14.052 > >alt:0.387,vel:0.091,accelAlt:0.391,accelVel:0.098,baroAlt:0.322,deviation:-0.069;

23:15:14.058 > >alt:0.385,vel:0.085,accelAlt:0.388,accelVel:0.091,baroAlt:0.322,deviation:-0.066;

23:15:14.061 > >alt:0.384,vel:0.082,accelAlt:0.385,accelVel:0.084,baroAlt:0.359,deviation:-0.026;

23:15:14.069 > >alt:0.383,vel:0.079,accelAlt:0.384,accelVel:0.082,baroAlt:0.359,deviation:-0.025;

23:15:14.073 > >alt:0.398,vel:0.107,accelAlt:0.384,accelVel:0.079,baroAlt:0.663,deviation:0.280;

23:15:14.082 > >alt:0.412,vel:0.133,accelAlt:0.398,accelVel:0.106,baroAlt:0.663,deviation:0.265;

23:15:14.086 > >alt:0.425,vel:0.157,accelAlt:0.412,accelVel:0.132,baroAlt:0.663,deviation:0.251;

23:15:14.093 > >alt:0.408,vel:0.120,accelAlt:0.426,accelVel:0.156,baroAlt:0.069,deviation:-0.357;

23:15:14.094 > >alt:0.391,vel:0.084,accelAlt:0.408,accelVel:0.118,baroAlt:0.069,deviation:-0.340;

23:15:14.105 > >alt:0.391,vel:0.080,accelAlt:0.392,accelVel:0.083,baroAlt:0.365,deviation:-0.027;

23:15:14.108 > >alt:0.390,vel:0.076,accelAlt:0.391,accelVel:0.079,baroAlt:0.365,deviation:-0.026;

23:15:14.115 > >alt:0.389,vel:0.072,accelAlt:0.390,accelVel:0.075,baroAlt:0.365,deviation:-0.025;

23:15:14.119 > >alt:0.396,vel:0.085,accelAlt:0.389,accelVel:0.071,baroAlt:0.528,deviation:0.139;

23:15:14.126 > >alt:0.403,vel:0.097,accelAlt:0.397,accelVel:0.083,baroAlt:0.528,deviation:0.132;

23:15:14.130 > >alt:0.402,vel:0.092,accelAlt:0.404,accelVel:0.095,baroAlt:0.373,deviation:-0.031;

23:15:14.137 > >alt:0.401,vel:0.087,accelAlt:0.403,accelVel:0.090,baroAlt:0.373,deviation:-0.030;

23:15:14.143 > >alt:0.395,vel:0.072,accelAlt:0.402,accelVel:0.086,baroAlt:0.267,deviation:-0.135;

23:15:14.149 > >alt:0.389,vel:0.058,accelAlt:0.395,accelVel:0.071,baroAlt:0.267,deviation:-0.129;

23:15:14.153 > >alt:0.383,vel:0.044,accelAlt:0.389,accelVel:0.056,baroAlt:0.267,deviation:-0.122;

23:15:14.161 > >alt:0.373,vel:0.023,accelAlt:0.383,accelVel:0.043,baroAlt:0.174,deviation:-0.209;

23:15:14.162 > >alt:0.363,vel:0.002,accelAlt:0.373,accelVel:0.021,baroAlt:0.174,deviation:-0.199;

23:15:14.172 > >alt:0.370,vel:0.015,accelAlt:0.363,accelVel:0.001,baroAlt:0.505,deviation:0.142;

23:15:14.177 > >alt:0.377,vel:0.029,accelAlt:0.370,accelVel:0.015,baroAlt:0.505,deviation:0.134;

23:15:14.184 > >alt:0.389,vel:0.053,accelAlt:0.377,accelVel:0.028,baroAlt:0.621,deviation:0.244;

23:15:14.189 > >alt:0.401,vel:0.076,accelAlt:0.390,accelVel:0.053,baroAlt:0.621,deviation:0.231;

23:15:14.193 > >alt:0.413,vel:0.097,accelAlt:0.402,accelVel:0.075,baroAlt:0.621,deviation:0.219;

23:15:14.200 > >alt:0.408,vel:0.086,accelAlt:0.413,accelVel:0.096,baroAlt:0.314,deviation:-0.099;

23:15:14.205 > >alt:0.404,vel:0.075,accelAlt:0.409,accelVel:0.085,baroAlt:0.314,deviation:-0.094;

23:15:14.208 > >alt:0.397,vel:0.059,accelAlt:0.404,accelVel:0.074,baroAlt:0.254,deviation:-0.151;

23:15:14.216 > >alt:0.390,vel:0.042,accelAlt:0.397,accelVel:0.056,baroAlt:0.254,deviation:-0.144;

23:15:14.220 > >alt:0.383,vel:0.026,accelAlt:0.390,accelVel:0.040,baroAlt:0.254,deviation:-0.137;

23:15:14.228 > >alt:0.362,vel:-0.018,accelAlt:0.383,accelVel:0.025,baroAlt:-0.042,deviation:-0.426;

23:15:14.233 > >alt:0.342,vel:-0.061,accelAlt:0.362,accelVel:-0.020,baroAlt:-0.042,deviation:-0.404;

23:15:14.240 > >alt:0.349,vel:-0.046,accelAlt:0.342,accelVel:-0.062,baroAlt:0.499,deviation:0.158;

23:15:14.241 > >alt:0.357,vel:-0.032,accelAlt:0.349,accelVel:-0.047,baroAlt:0.499,deviation:0.150;

23:15:14.252 > >alt:0.369,vel:-0.008,accelAlt:0.356,accelVel:-0.034,baroAlt:0.616,deviation:0.259;

23:15:14.256 > >alt:0.382,vel:0.014,accelAlt:0.369,accelVel:-0.010,baroAlt:0.616,deviation:0.246;

23:15:14.261 > >alt:0.393,vel:0.036,accelAlt:0.382,accelVel:0.013,baroAlt:0.616,deviation:0.234;

23:15:14.268 > >alt:0.369,vel:-0.014,accelAlt:0.394,accelVel:0.034,baroAlt:-0.090,deviation:-0.483;

23:15:14.273 > >alt:0.346,vel:-0.063,accelAlt:0.369,accelVel:-0.017,baroAlt:-0.090,deviation:-0.459;

23:15:14.279 > >alt:0.340,vel:-0.078,accelAlt:0.346,accelVel:-0.065,baroAlt:0.217,deviation:-0.129;

23:15:14.284 > >alt:0.333,vel:-0.092,accelAlt:0.339,accelVel:-0.080,baroAlt:0.217,deviation:-0.122;

23:15:14.291 > >alt:0.330,vel:-0.096,accelAlt:0.332,accelVel:-0.092,baroAlt:0.288,deviation:-0.044;

23:15:14.296 > >alt:0.327,vel:-0.101,accelAlt:0.330,accelVel:-0.097,baroAlt:0.288,deviation:-0.042;

23:15:14.301 > >alt:0.325,vel:-0.104,accelAlt:0.327,accelVel:-0.100,baroAlt:0.288,deviation:-0.039;

23:15:14.307 > >alt:0.312,vel:-0.128,accelAlt:0.324,accelVel:-0.104,baroAlt:0.085,deviation:-0.240;

23:15:14.308 > >alt:0.300,vel:-0.150,accelAlt:0.312,accelVel:-0.127,baroAlt:0.085,deviation:-0.227;

23:15:14.319 > >alt:0.289,vel:-0.171,accelAlt:0.300,accelVel:-0.149,baroAlt:0.079,deviation:-0.220;

23:15:14.321 > >alt:0.277,vel:-0.191,accelAlt:0.287,accelVel:-0.171,baroAlt:0.079,deviation:-0.208;

23:15:14.329 > >alt:0.266,vel:-0.211,accelAlt:0.276,accelVel:-0.191,baroAlt:0.079,deviation:-0.197;

23:15:14.335 > >alt:0.272,vel:-0.197,accelAlt:0.265,accelVel:-0.211,baroAlt:0.404,deviation:0.139;

23:15:14.340 > >alt:0.277,vel:-0.184,accelAlt:0.271,accelVel:-0.197,baroAlt:0.404,deviation:0.133;

23:15:14.347 > >alt:0.270,vel:-0.197,accelAlt:0.277,accelVel:-0.184,baroAlt:0.148,deviation:-0.129;

23:15:14.351 > >alt:0.263,vel:-0.209,accelAlt:0.269,accelVel:-0.197,baroAlt:0.148,deviation:-0.121;

23:15:14.351 > >alt:0.258,vel:-0.217,accelAlt:0.262,accelVel:-0.210,baroAlt:0.196,deviation:-0.066;

23:15:14.364 > >alt:0.254,vel:-0.224,accelAlt:0.257,accelVel:-0.218,baroAlt:0.196,deviation:-0.061;

23:15:14.369 > >alt:0.250,vel:-0.231,accelAlt:0.253,accelVel:-0.225,baroAlt:0.196,deviation:-0.057;

23:15:14.372 > >alt:0.237,vel:-0.256,accelAlt:0.249,accelVel:-0.231,baroAlt:0.005,deviation:-0.243;

23:15:14.381 > >alt:0.223,vel:-0.279,accelAlt:0.235,accelVel:-0.256,baroAlt:0.005,deviation:-0.230;

23:15:14.386 > >alt:0.229,vel:-0.266,accelAlt:0.222,accelVel:-0.280,baroAlt:0.354,deviation:0.132;

23:15:14.391 > >alt:0.233,vel:-0.253,accelAlt:0.227,accelVel:-0.266,baroAlt:0.354,deviation:0.127;

23:15:14.399 > >alt:0.237,vel:-0.242,accelAlt:0.232,accelVel:-0.253,baroAlt:0.343,deviation:0.112;

23:15:14.402 > >alt:0.241,vel:-0.230,accelAlt:0.236,accelVel:-0.241,baroAlt:0.343,deviation:0.108;

23:15:14.402 > >alt:0.245,vel:-0.218,accelAlt:0.240,accelVel:-0.229,baroAlt:0.343,deviation:0.103;

23:15:14.415 > >alt:0.238,vel:-0.228,accelAlt:0.244,accelVel:-0.217,baroAlt:0.129,deviation:-0.115;

23:15:14.420 > >alt:0.232,vel:-0.237,accelAlt:0.237,accelVel:-0.226,baroAlt:0.129,deviation:-0.108;

23:15:14.420 > >alt:0.233,vel:-0.229,accelAlt:0.230,accelVel:-0.235,baroAlt:0.285,deviation:0.055;

23:15:14.431 > >alt:0.234,vel:-0.220,accelAlt:0.232,accelVel:-0.225,baroAlt:0.285,deviation:0.054;

23:15:14.436 > >alt:0.235,vel:-0.214,accelAlt:0.233,accelVel:-0.217,baroAlt:0.262,deviation:0.028;

23:15:14.443 > >alt:0.235,vel:-0.207,accelAlt:0.233,accelVel:-0.210,baroAlt:0.262,deviation:0.028;

23:15:14.446 > >alt:0.235,vel:-0.200,accelAlt:0.234,accelVel:-0.203,baroAlt:0.262,deviation:0.028;

23:15:14.454 > >alt:0.247,vel:-0.170,accelAlt:0.234,accelVel:-0.197,baroAlt:0.497,deviation:0.263;

23:15:14.458 > >alt:0.259,vel:-0.140,accelAlt:0.246,accelVel:-0.165,baroAlt:0.497,deviation:0.251;

23:15:14.466 > >alt:0.251,vel:-0.149,accelAlt:0.258,accelVel:-0.135,baroAlt:0.116,deviation:-0.142;

23:15:14.471 > >alt:0.243,vel:-0.156,accelAlt:0.250,accelVel:-0.143,baroAlt:0.116,deviation:-0.134;

23:15:14.471 > >alt:0.236,vel:-0.164,accelAlt:0.243,accelVel:-0.151,baroAlt:0.116,deviation:-0.126;

23:15:14.483 > >alt:0.239,vel:-0.151,accelAlt:0.236,accelVel:-0.159,baroAlt:0.314,deviation:0.079;

23:15:14.485 > >alt:0.242,vel:-0.138,accelAlt:0.239,accelVel:-0.146,baroAlt:0.314,deviation:0.076;

23:15:14.494 > >alt:0.228,vel:-0.160,accelAlt:0.242,accelVel:-0.134,baroAlt:-0.021,deviation:-0.263;

23:15:14.496 > >alt:0.215,vel:-0.180,accelAlt:0.227,accelVel:-0.155,baroAlt:-0.021,deviation:-0.249;

23:15:14.506 > >alt:0.219,vel:-0.166,accelAlt:0.214,accelVel:-0.176,baroAlt:0.314,deviation:0.100;

23:15:14.509 > >alt:0.223,vel:-0.153,accelAlt:0.218,accelVel:-0.163,baroAlt:0.314,deviation:0.096;

23:15:14.516 > >alt:0.227,vel:-0.141,accelAlt:0.222,accelVel:-0.150,baroAlt:0.314,deviation:0.092;

23:15:14.519 > >alt:0.211,vel:-0.170,accelAlt:0.226,accelVel:-0.140,baroAlt:-0.074,deviation:-0.300;

23:15:14.527 > >alt:0.196,vel:-0.198,accelAlt:0.210,accelVel:-0.170,baroAlt:-0.074,deviation:-0.284;

23:15:14.533 > >alt:0.206,vel:-0.176,accelAlt:0.195,accelVel:-0.198,baroAlt:0.415,deviation:0.220;

23:15:14.538 > >alt:0.215,vel:-0.155,accelAlt:0.205,accelVel:-0.176,baroAlt:0.415,deviation:0.210;

23:15:14.541 > >alt:0.222,vel:-0.140,accelAlt:0.214,accelVel:-0.156,baroAlt:0.375,deviation:0.161;

23:15:14.550 > >alt:0.229,vel:-0.125,accelAlt:0.221,accelVel:-0.140,baroAlt:0.375,deviation:0.154;

23:15:14.554 > >alt:0.236,vel:-0.111,accelAlt:0.229,accelVel:-0.126,baroAlt:0.375,deviation:0.147;

23:15:14.562 > >alt:0.235,vel:-0.113,accelAlt:0.235,accelVel:-0.112,baroAlt:0.227,deviation:-0.008;

23:15:14.567 > >alt:0.234,vel:-0.115,accelAlt:0.234,accelVel:-0.115,baroAlt:0.227,deviation:-0.007;

23:15:14.574 > >alt:0.239,vel:-0.104,accelAlt:0.233,accelVel:-0.117,baroAlt:0.359,deviation:0.126;

23:15:14.575 > >alt:0.245,vel:-0.095,accelAlt:0.239,accelVel:-0.107,baroAlt:0.359,deviation:0.121;

23:15:14.585 > >alt:0.261,vel:-0.064,accelAlt:0.244,accelVel:-0.098,baroAlt:0.581,deviation:0.337;

23:15:14.590 > >alt:0.277,vel:-0.036,accelAlt:0.261,accelVel:-0.068,baroAlt:0.581,deviation:0.321;

23:15:14.593 > >alt:0.292,vel:-0.008,accelAlt:0.277,accelVel:-0.038,baroAlt:0.581,deviation:0.305;

23:15:14.602 > >alt:0.293,vel:-0.008,accelAlt:0.292,accelVel:-0.010,baroAlt:0.312,deviation:0.020;

23:15:14.603 > >alt:0.294,vel:-0.009,accelAlt:0.293,accelVel:-0.011,baroAlt:0.312,deviation:0.019;

23:15:14.613 > >alt:0.305,vel:0.012,accelAlt:0.294,accelVel:-0.011,baroAlt:0.528,deviation:0.235;

23:15:14.618 > >alt:0.316,vel:0.032,accelAlt:0.305,accelVel:0.009,baroAlt:0.528,deviation:0.223;

23:15:14.623 > >alt:0.327,vel:0.051,accelAlt:0.317,accelVel:0.030,baroAlt:0.528,deviation:0.212;

23:15:14.625 > >alt:0.324,vel:0.041,accelAlt:0.327,accelVel:0.048,baroAlt:0.259,deviation:-0.068;

23:15:14.634 > >alt:0.321,vel:0.032,accelAlt:0.324,accelVel:0.038,baroAlt:0.259,deviation:-0.065;

23:15:14.639 > >alt:0.315,vel:0.017,accelAlt:0.321,accelVel:0.029,baroAlt:0.196,deviation:-0.126;

23:15:14.646 > >alt:0.309,vel:0.002,accelAlt:0.315,accelVel:0.014,baroAlt:0.196,deviation:-0.119;

23:15:14.652 > >alt:0.301,vel:-0.016,accelAlt:0.309,accelVel:-0.001,baroAlt:0.151,deviation:-0.158;

23:15:14.657 > >alt:0.293,vel:-0.034,accelAlt:0.301,accelVel:-0.019,baroAlt:0.151,deviation:-0.150;

23:15:14.662 > >alt:0.286,vel:-0.051,accelAlt:0.293,accelVel:-0.036,baroAlt:0.151,deviation:-0.143;

23:15:14.669 > >alt:0.280,vel:-0.064,accelAlt:0.286,accelVel:-0.053,baroAlt:0.174,deviation:-0.111;

23:15:14.674 > >alt:0.274,vel:-0.078,accelAlt:0.280,accelVel:-0.067,baroAlt:0.174,deviation:-0.105;

23:15:14.680 > >alt:0.283,vel:-0.063,accelAlt:0.274,accelVel:-0.081,baroAlt:0.447,deviation:0.172;

23:15:14.685 > >alt:0.290,vel:-0.050,accelAlt:0.282,accelVel:-0.067,baroAlt:0.447,deviation:0.164;

23:15:14.688 > >alt:0.298,vel:-0.038,accelAlt:0.290,accelVel:-0.053,baroAlt:0.447,deviation:0.156;

23:15:14.697 > >alt:0.299,vel:-0.037,accelAlt:0.298,accelVel:-0.040,baroAlt:0.330,deviation:0.032;

23:15:14.702 > >alt:0.301,vel:-0.038,accelAlt:0.299,accelVel:-0.041,baroAlt:0.330,deviation:0.031;

23:15:14.709 > >alt:0.284,vel:-0.074,accelAlt:0.300,accelVel:-0.041,baroAlt:-0.026,deviation:-0.327;

23:15:14.710 > >alt:0.268,vel:-0.110,accelAlt:0.284,accelVel:-0.079,baroAlt:-0.026,deviation:-0.310;

23:15:14.720 > >alt:0.255,vel:-0.139,accelAlt:0.268,accelVel:-0.114,baroAlt:0.024,deviation:-0.244;

23:15:14.722 > >alt:0.243,vel:-0.167,accelAlt:0.254,accelVel:-0.144,baroAlt:0.024,deviation:-0.231;

23:15:14.730 > >alt:0.231,vel:-0.194,accelAlt:0.242,accelVel:-0.172,baroAlt:0.024,deviation:-0.218;

23:15:14.736 > >alt:0.234,vel:-0.191,accelAlt:0.230,accelVel:-0.199,baroAlt:0.307,deviation:0.076;

23:15:14.742 > >alt:0.236,vel:-0.189,accelAlt:0.233,accelVel:-0.196,baroAlt:0.307,deviation:0.074;

23:15:14.748 > >alt:0.235,vel:-0.194,accelAlt:0.235,accelVel:-0.193,baroAlt:0.225,deviation:-0.011;

23:15:14.752 > >alt:0.233,vel:-0.201,accelAlt:0.233,accelVel:-0.200,baroAlt:0.225,deviation:-0.009;

23:15:14.760 > >alt:0.248,vel:-0.174,accelAlt:0.232,accelVel:-0.205,baroAlt:0.544,deviation:0.312;

23:15:14.761 > >alt:0.261,vel:-0.150,accelAlt:0.246,accelVel:-0.180,baroAlt:0.544,deviation:0.298;

23:15:14.770 > >alt:0.275,vel:-0.126,accelAlt:0.260,accelVel:-0.155,baroAlt:0.544,deviation:0.284;

23:15:14.775 > >alt:0.277,vel:-0.124,accelAlt:0.274,accelVel:-0.131,baroAlt:0.341,deviation:0.067;

23:15:14.781 > >alt:0.280,vel:-0.124,accelAlt:0.276,accelVel:-0.131,baroAlt:0.341,deviation:0.064;

23:15:14.788 > >alt:0.296,vel:-0.094,accelAlt:0.279,accelVel:-0.129,baroAlt:0.624,deviation:0.345;

23:15:14.792 > >alt:0.312,vel:-0.067,accelAlt:0.296,accelVel:-0.100,baroAlt:0.624,deviation:0.328;

23:15:14.795 > >alt:0.321,vel:-0.052,accelAlt:0.312,accelVel:-0.071,baroAlt:0.499,deviation:0.188;

23:15:14.804 > >alt:0.329,vel:-0.039,accelAlt:0.321,accelVel:-0.057,baroAlt:0.499,deviation:0.179;

23:15:14.808 > >alt:0.338,vel:-0.026,accelAlt:0.329,accelVel:-0.043,baroAlt:0.499,deviation:0.170;

23:15:14.816 > >alt:0.338,vel:-0.030,accelAlt:0.338,accelVel:-0.031,baroAlt:0.343,deviation:0.006;

23:15:14.819 > >alt:0.338,vel:-0.035,accelAlt:0.338,accelVel:-0.036,baroAlt:0.343,deviation:0.006;

23:15:14.828 > >alt:0.344,vel:-0.028,accelAlt:0.338,accelVel:-0.039,baroAlt:0.457,deviation:0.119;

